Y_species,Y_empiric_treatments,Y_MRSA_MSSA,Y_gram_positive_negative,Y_gram_positive,Y_gram_negative
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
8,1,nan,1,8,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
9,2,nan,1,9,nan
